time,measurement_mode_x,measurement_range_x,bt_x,bx_gse_x,by_gse_x,bz_gse_x,theta_gse_x,phi_gse_x,bx_gsm_x,by_gsm_x,bz_gsm_x,theta_gsm_x,phi_gsm_x,backfill_flag_x,future_packet_time_flag_x,old_packet_time_flag_x,fill_flag_x,possible_saturation_flag_x,calibration_mode_flag_x,maneuver_flag_x,low_sample_count_flag_x,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_speed,proton_density,proton_temperature,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_speed,alpha_density,alpha_temperature,backfill_flag,future_packet_time_flag,old_packet_time_flag,fill_flag,normal_mode_flag,proton_peak_unresolved_flag,proton_alpha_confusion_flag,proton_out_of_range_high_flag,proton_out_of_range_low_flag,proton_out_of_range_unknown_flag,proton_peak_unbounded_flag,alpha_peak_unresolved_flag,alpha_proton_confusion_flag,alpha_out_of_range_high_flag,alpha_out_of_range_unknown_flag,alpha_peak_unbounded_flag,alpha_position_low_flag,alpha_position_high_flag,alpha_peak_height_flag,possible_second_proton_peak_flag,large_flow_angle_flag,unexpected_peak_location_right_flag,unexpected_peak_location_left_flag,proton_peak_loss_flag,calibration_mode_flag,maneuver_flag,reduced_proton_quality_flag,alpha_peak_loss_flag,reduced_alpha_quality_flag,bad_proton_speed_flag,bad_proton_density_flag,bad_proton_temperature_flag,bad_proton_vx_gse_flag,bad_proton_vy_gse_flag,bad_proton_vz_gse_flag,bad_proton_vx_gsm_flag,bad_proton_proton_vy_gsm_flag,bad_vz_gsm_flag,bad_alpha_speed_flag,bad_alpha_density_flag,bad_alpha_temperature_flag,bad_alpha_vx_gse_flag,bad_alpha_vy_gse_flag,bad_alpha_vz_gse_flag,bad_alpha_vx_gsm_flag,bad_alpha_vy_gsm_flag,bad_alpha_vz_gsm_flag
1696313764619,0,1,4.64514,-1.39223,2.61698,3.57637,50.34645,118.01283,-1.39223,3.95044,2.00826,25.61584,109.41364,0,0,0,0,0,0,0,0,-481.2,-11.3,-8.9,-481.2,-14.1,-2.8,481.4,6.55,419726.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696313872159,0,1,4.44247,-0.65991,2.18749,3.80985,59.04787,106.78718,-0.65991,3.67559,2.40627,32.79617,100.17834,0,0,0,0,0,0,0,0,-480.7,-11.3,-8.8,-480.7,-14.1,-2.8,480.9,6.3,420475.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696313891139,0,1,4.70172,-0.97826,2.29034,3.98792,58.01463,113.12836,-0.97826,3.84845,2.51767,32.37631,104.26222,0,0,0,0,0,0,0,0,-481.2,-11.3,-8.9,-481.2,-14.1,-2.8,481.4,6.45,419442.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696313971179,0,1,4.57758,-1.31287,2.50299,3.60078,51.87014,117.67789,-1.31287,3.86445,2.07284,26.92501,108.76414,0,0,0,0,0,0,0,0,-479.8,-11.3,-8.8,-479.8,-14.1,-2.7,480.0,6.9,445744.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696313977239,0,1,4.65339,-1.50234,2.26884,3.77484,54.21349,123.511,-1.50234,3.73493,2.33395,30.10317,111.91195,0,0,0,0,0,0,0,0,-468.5,-11.0,-8.6,-468.5,-13.7,-2.7,468.7,5.71,230881.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314009219,0,1,4.68688,-1.30874,2.26366,3.88971,56.09008,120.0344,-1.30874,3.7833,2.43735,31.33472,109.08178,0,0,0,0,0,0,0,0,-481.0,-11.3,-8.9,-481.0,-14.1,-2.8,481.2,6.45,431313.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314211639,0,1,4.72957,-1.29367,2.51637,3.78987,53.25574,117.20782,-1.29367,3.96797,2.22494,28.06241,108.05744,0,0,0,0,0,0,0,0,-481.7,-11.3,-9.0,-481.7,-14.2,-2.8,481.9,6.26,410776.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314230619,0,1,4.63379,-1.01637,2.36335,3.85403,56.27613,113.27039,-1.01637,3.86155,2.35105,30.48882,104.74602,0,0,0,0,0,0,0,0,-481.0,-11.3,-8.9,-481.0,-14.1,-2.8,481.3,6.28,413643.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314306179,0,1,4.55603,-1.48404,2.79164,3.28052,46.05769,117.99526,-1.48404,3.98229,1.64207,21.12575,110.43843,0,0,0,0,0,0,0,0,-467.5,-11.0,-8.5,-467.5,-13.7,-2.5,467.7,5.58,236233.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314407739,0,1,4.49192,-1.93834,2.91946,2.81015,38.7263,123.58166,-1.93834,3.88229,1.16105,14.97961,116.53193,0,0,0,0,0,0,0,0,-481.0,-11.3,-8.8,-481.0,-14.1,-2.7,481.2,6.18,428301.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314520639,0,1,4.51477,-0.27784,2.15742,3.9562,61.19668,97.33825,-0.27784,3.73277,2.52435,33.99576,94.25676,0,0,0,0,0,0,0,0,-502.1,-11.8,-9.3,-502.1,-14.8,-2.8,502.3,,8714.0,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314556659,0,1,4.53935,-1.3674,2.12817,3.76919,56.13338,122.72182,-1.3674,3.62185,2.37025,31.47703,110.68369,0,0,0,0,0,0,0,0,-422.6,-9.9,-7.8,-422.6,-12.4,-2.3,422.8,2.64,319891.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314567199,0,1,4.54034,-0.74489,2.31299,3.83535,57.64274,107.85098,-0.74489,3.81667,2.34368,31.07712,101.04346,0,0,0,0,0,0,0,0,-420.9,-9.9,-7.7,-420.9,-12.3,-2.3,421.1,2.75,326296.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314620179,0,1,4.31045,-1.28682,2.03934,3.57283,55.98361,122.25183,-1.28682,3.45425,2.23432,31.22161,110.43197,0,0,0,0,0,0,0,0,-441.8,-10.4,-8.1,-441.8,-12.9,-2.5,442.0,1.88,198842.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314794139,0,1,4.7844,-2.46046,2.10072,3.52471,47.45179,139.50957,-2.46046,3.49059,2.15694,26.7968,125.1794,0,0,0,0,0,0,0,0,-443.6,-10.4,-8.1,-443.6,-13.0,-2.4,443.8,1.67,206215.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314867679,0,1,4.46711,-2.05459,2.51534,3.06705,43.36038,129.24284,-2.05459,3.64832,1.55675,20.39503,119.38652,0,0,0,0,0,0,0,0,-424.6,-10.0,-7.7,-424.6,-12.4,-2.2,424.8,1.18,67298.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314931199,0,1,4.473,-1.81977,3.21895,2.51686,34.24118,119.48076,-1.81977,4.01836,0.74092,9.53456,114.364,0,0,0,0,0,0,0,0,-443.6,-10.4,-8.2,-443.6,-13.0,-2.4,443.8,1.81,205605.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696314952199,0,1,4.42867,-1.72237,2.59728,3.14654,45.27508,123.5501,-1.72237,3.75914,1.58602,20.98515,114.61639,0,0,0,0,0,0,0,0,-440.5,-10.3,-8.1,-440.5,-12.9,-2.4,440.7,1.83,214287.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696315052179,0,1,4.63375,-0.92306,1.57396,4.25938,66.81032,120.38964,-0.92306,3.37069,3.04271,41.04418,105.31487,0,0,0,0,0,0,0,0,-417.6,-9.8,-7.7,-417.6,-12.3,-2.3,417.8,3.6,313202.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696315236679,0,1,4.29593,-0.63512,1.31068,4.04151,70.18215,115.85375,-0.63512,3.04205,2.96607,43.66469,101.79289,0,0,0,0,0,0,0,0,-419.4,-9.9,-7.7,-419.4,-12.3,-2.2,419.6,3.42,295677.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696315368639,0,1,4.74889,-3.61178,2.64005,1.59284,19.59767,143.83488,-3.61178,3.07832,0.17587,2.12233,139.55904,0,0,0,0,0,0,0,0,-440.1,-10.3,-8.1,-440.1,-12.9,-2.3,440.3,2.61,201873.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696315700219,0,1,4.45619,-3.92868,2.08309,0.28964,3.72673,152.06624,-3.92868,1.97489,-0.72318,-9.33965,153.31203,0,0,0,0,0,0,0,0,-476.5,-11.2,-8.8,-476.5,-14.0,-2.5,476.7,6.53,456205.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696315991199,0,1,4.99559,-4.1582,2.63889,0.83758,9.65204,147.59984,-4.1582,2.7215,-0.50864,-5.84383,146.79564,0,0,0,0,0,0,0,0,-477.1,-11.2,-8.8,-477.1,-14.0,-2.4,477.3,7.15,467685.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316029159,0,1,4.96889,-4.24707,2.51035,0.59194,6.84186,149.4136,-4.24707,2.4919,-0.66534,-7.69508,149.59839,0,0,0,0,0,0,0,0,-478.0,-11.2,-8.8,-478.0,-14.0,-2.4,478.2,6.98,474069.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316067199,0,1,4.91459,-4.07201,2.71682,0.43686,5.09974,146.28903,-4.07201,2.60017,-0.9006,-10.55913,147.43987,0,0,0,0,0,0,0,0,-480.2,-11.3,-8.9,-480.2,-14.1,-2.5,480.4,6.77,447229.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316465719,0,1,4.93086,-4.4009,2.22195,-0.09198,-1.0688,153.21143,-4.4009,1.90953,-1.13984,-13.36563,156.5442,0,0,0,0,0,0,0,0,-478.7,-11.2,-8.8,-478.7,-14.1,-2.4,479.0,6.38,430419.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316535219,0,1,4.79375,-4.22223,2.26569,-0.13943,-1.66676,151.7815,-4.22223,1.92455,-1.20371,-14.54258,155.49582,0,0,0,0,0,0,0,0,-476.6,-11.2,-8.8,-476.6,-14.0,-2.4,476.8,6.74,461999.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316705659,0,1,4.90862,-4.63431,1.6076,-0.18269,-2.13299,160.86874,-4.63431,1.32405,-0.92987,-10.91987,164.05502,0,0,0,0,0,0,0,0,-463.6,-10.9,-8.5,-463.6,-13.6,-2.3,463.8,5.93,265419.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696316712159,0,1,5.02051,-4.73783,1.65683,-0.11547,-1.31793,160.72514,-4.73783,1.39939,-0.8945,-10.26312,163.54468,0,0,0,0,0,0,0,0,-476.6,-11.2,-8.8,-476.6,-14.0,-2.4,476.8,3.25,203268.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696317401759,0,1,4.6016,-3.78817,2.21485,-1.38525,-17.51992,149.68626,-3.78817,1.26667,-2.28474,-29.7693,161.51132,0,0,0,0,0,0,0,0,-471.8,-11.0,-8.7,-471.8,-13.9,-2.3,472.0,8.27,492616.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696317661199,0,1,4.67626,-3.94201,2.11934,-1.35512,-16.84521,151.73615,-3.94201,1.19246,-2.21495,-28.27205,163.16936,0,0,0,0,0,0,0,0,-477.3,-11.2,-8.6,-477.3,-14.0,-2.1,477.5,6.82,458967.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696317983639,0,1,4.30298,-3.20096,2.20814,-1.84218,-25.34811,145.40065,-3.20096,1.02533,-2.68667,-38.63629,162.23871,0,0,0,0,0,0,0,0,-471.7,-11.0,-8.9,-471.7,-14.0,-2.4,472.0,3.05,180818.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318066139,0,1,4.64436,-3.04339,3.46148,-0.57095,-7.06151,131.32245,-3.04339,2.73862,-2.19267,-28.17165,138.01727,0,0,0,0,0,0,0,0,-479.8,-11.2,-8.8,-479.8,-14.1,-2.1,480.0,6.76,437929.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318135719,0,1,4.56269,-3.00215,3.33824,-0.81325,-10.26715,131.9657,-3.00215,2.51109,-2.34513,-30.9293,140.08983,0,0,0,0,0,0,0,0,-480.6,-11.2,-8.8,-480.6,-14.1,-2.1,480.8,6.38,435469.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318262239,0,1,4.5889,-2.45497,3.79767,-0.7803,-9.79024,122.88025,-2.45497,2.92487,-2.54486,-33.68093,130.00813,0,0,0,0,0,0,0,0,-479.6,-11.2,-8.9,-479.6,-14.1,-2.2,479.8,6.27,444120.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318496199,0,1,4.35684,-2.19097,3.18582,-2.00804,-27.44486,124.51726,-2.19097,1.78221,-3.31744,-49.59073,140.87387,0,0,0,0,0,0,0,0,-477.6,-11.2,-8.8,-477.6,-14.1,-2.1,477.9,6.54,444339.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318679739,0,1,4.2268,-2.03764,2.85902,-2.3537,-33.83835,125.47761,-2.03764,1.32208,-3.45919,-54.92437,147.02316,0,0,0,0,0,0,0,0,-480.0,-11.2,-8.8,-480.0,-14.1,-2.1,480.2,6.27,429623.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318939179,0,1,4.15214,-1.81272,3.47895,-1.36058,-19.12808,117.52187,-1.81272,2.34554,-2.90736,-44.44367,127.69813,0,0,0,0,0,0,0,0,-482.6,-11.2,-8.9,-482.6,-14.2,-2.1,482.8,6.57,406077.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696318970719,0,1,4.18955,-1.40177,3.66298,-1.47306,-20.58543,110.94108,-1.40177,2.4487,-3.09696,-47.66438,119.78909,0,0,0,0,0,0,0,0,-480.2,-11.2,-8.8,-480.2,-14.1,-2.1,480.4,6.8,415487.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319008679,0,1,4.04176,-0.89217,3.67491,-1.42652,-20.66747,103.64587,-0.89217,2.4812,-3.06326,-49.27951,109.77714,0,0,0,0,0,0,0,0,-480.6,-11.2,-8.9,-480.6,-14.2,-2.2,480.8,6.23,421409.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319097239,0,1,4.17252,-1.55277,3.28036,-2.05866,-29.56335,115.33068,-1.55277,1.82231,-3.41732,-54.98527,130.43393,0,0,0,0,0,0,0,0,-481.2,-11.2,-8.7,-481.2,-14.1,-2.0,481.4,6.25,418361.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319299659,0,1,3.90353,-1.56067,2.06573,-2.92141,-48.45212,127.07135,-1.56067,0.33361,-3.56238,-65.86782,167.9339,0,0,0,0,0,0,0,0,-480.7,-11.2,-8.8,-480.7,-14.1,-2.0,480.9,6.34,430100.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319318639,0,1,3.79849,-0.89544,1.70873,-3.27214,-59.47787,117.65631,-0.89544,-0.15129,-3.68833,-76.16787,189.59007,0,0,0,0,0,0,0,0,-479.4,-11.2,-8.9,-479.4,-14.2,-2.2,479.6,6.46,421750.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319337619,0,1,4.11753,-0.97076,2.96446,-2.68768,-40.74867,108.13187,-0.97076,1.22801,-3.80837,-67.65568,128.32695,0,0,0,0,0,0,0,0,-480.2,-11.2,-9.0,-480.2,-14.2,-2.2,480.4,6.46,425388.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319369159,0,1,3.81606,-0.75996,1.88809,-3.22799,-57.76797,111.92492,-0.75996,0.02466,-3.73954,-78.50673,178.14142,0,0,0,0,0,0,0,0,-478.1,-11.2,-8.9,-478.1,-14.1,-2.1,478.3,6.59,451930.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319805719,0,1,4.53003,-2.1888,3.06528,-2.51682,-33.751,125.52919,-2.1888,1.38693,-3.71575,-55.10954,147.63977,0,0,0,0,0,0,0,0,-481.4,-11.2,-8.8,-481.4,-14.1,-2.0,481.7,6.76,431027.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319824699,0,1,4.55208,-2.21539,3.07945,-2.51603,-33.55397,125.7316,-2.21539,1.39903,-3.72239,-54.85863,147.72742,0,0,0,0,0,0,0,0,-484.1,-11.3,-8.9,-484.1,-14.2,-2.0,484.3,6.75,456763.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696319932239,0,1,4.6698,-1.78533,3.13537,-2.96465,-39.40925,119.65787,-1.78533,1.21862,-4.1394,-62.4266,145.68352,0,0,0,0,0,0,0,0,-481.4,-11.2,-8.9,-481.4,-14.2,-2.0,481.6,6.52,431577.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320310639,0,1,4.44049,0.4542,1.52114,-4.14703,-69.0529,73.37464,0.4542,-0.78365,-4.34714,-78.23033,300.0967,0,0,0,0,0,0,0,0,-425.9,-9.9,-7.9,-425.9,-12.6,-1.8,426.1,,63151.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320429159,0,1,4.90581,-3.73042,3.181,-0.17913,-2.09259,139.54514,-3.73042,2.65265,-1.76475,-21.08343,144.58395,0,0,0,0,0,0,0,0,-466.9,-10.9,-8.6,-466.9,-13.7,-1.9,467.1,5.63,232675.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320461139,0,1,4.90353,-3.65008,3.26807,-0.20308,-2.3736,138.16052,-3.65008,2.71519,-1.83011,-21.91456,143.35551,0,0,0,0,0,0,0,0,-480.7,-11.2,-8.8,-480.7,-14.1,-1.9,480.9,6.8,444784.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320498659,0,1,4.82889,-3.4919,3.25906,-0.70943,-8.44812,136.97534,-3.4919,2.45037,-2.26284,-27.94376,144.94148,0,0,0,0,0,0,0,0,-465.6,-10.9,-8.5,-465.6,-13.7,-1.8,465.8,5.81,247745.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320587659,0,1,4.77212,-3.32138,3.26692,-1.03382,-12.51168,135.47354,-3.32138,2.29116,-2.54797,-32.27134,145.40121,0,0,0,0,0,0,0,0,-480.2,-11.2,-8.8,-480.2,-14.1,-1.9,480.4,6.81,438442.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320619199,0,1,4.74971,-3.43865,3.17684,-0.80194,-9.72042,137.26628,-3.43865,2.33061,-2.30297,-29.00369,145.87173,0,0,0,0,0,0,0,0,-478.4,-11.2,-8.9,-478.4,-14.1,-2.0,478.7,7.03,463887.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320638179,0,1,4.72909,-3.50966,3.08963,-0.70763,-8.60573,138.64182,-3.50966,2.30302,-2.17777,-27.41967,146.72733,0,0,0,0,0,0,0,0,-478.5,-11.2,-8.9,-478.5,-14.1,-2.0,478.7,7.05,457423.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696320897619,0,1,4.7526,-3.65151,3.02305,-0.33895,-4.0898,140.37897,-3.65151,2.4294,-1.83077,-22.65701,146.36356,0,0,0,0,0,0,0,0,-480.9,-11.2,-9.0,-480.9,-14.2,-2.1,481.1,6.64,460477.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
